knowledge_card_id,category,title,content,keywords,related_entity_type,related_entity_id,schema_version,origin,is_synthetic,source_ids,generated_at,confidence,claim_level,verification_status,last_verified_at,license_scope,is_market_fact,data_split
KC-SKILL-040-L1,skill_level,数据工程管道等级1,数据工程管道属于工程部署与工具。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,数据工程管道|工程部署与工具|能力等级|证据,skill,SKILL-040,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-041-L1,skill_level,问题拆解等级1,问题拆解属于问题解决与产品思维。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,问题拆解|问题解决与产品思维|能力等级|证据,skill,SKILL-041,1.2.0,derived,true,SRC-ONET|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-042-L1,skill_level,系统思维等级1,系统思维属于问题解决与产品思维。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,系统思维|问题解决与产品思维|能力等级|证据,skill,SKILL-042,1.2.0,derived,true,SRC-ONET|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-043-L1,skill_level,需求分析等级1,需求分析属于问题解决与产品思维。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,需求分析|问题解决与产品思维|能力等级|证据,skill,SKILL-043,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-044-L1,skill_level,用户研究等级1,用户研究属于问题解决与产品思维。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,用户研究|问题解决与产品思维|能力等级|证据,skill,SKILL-044,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-045-L1,skill_level,指标设计等级1,指标设计属于问题解决与产品思维。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,指标设计|问题解决与产品思维|能力等级|证据,skill,SKILL-045,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-046-L1,skill_level,业务理解等级1,业务理解属于问题解决与产品思维。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,业务理解|问题解决与产品思维|能力等级|证据,skill,SKILL-046,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-047-L1,skill_level,创新与方案比较等级1,创新与方案比较属于问题解决与产品思维。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,创新与方案比较|问题解决与产品思维|能力等级|证据,skill,SKILL-047,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-048-L1,skill_level,书面沟通等级1,书面沟通属于沟通协作与职业素养。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,书面沟通|沟通协作与职业素养|能力等级|证据,skill,SKILL-048,1.2.0,derived,true,SRC-ONET|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-049-L1,skill_level,表达与汇报等级1,表达与汇报属于沟通协作与职业素养。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,表达与汇报|沟通协作与职业素养|能力等级|证据,skill,SKILL-049,1.2.0,derived,true,SRC-ONET|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-050-L1,skill_level,跨岗位沟通等级1,跨岗位沟通属于沟通协作与职业素养。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,跨岗位沟通|沟通协作与职业素养|能力等级|证据,skill,SKILL-050,1.2.0,derived,true,SRC-ONET|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-051-L1,skill_level,远程协作等级1,远程协作属于沟通协作与职业素养。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,远程协作|沟通协作与职业素养|能力等级|证据,skill,SKILL-051,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-052-L1,skill_level,团队协作等级1,团队协作属于沟通协作与职业素养。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,团队协作|沟通协作与职业素养|能力等级|证据,skill,SKILL-052,1.2.0,derived,true,SRC-ONET|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-053-L1,skill_level,时间管理等级1,时间管理属于沟通协作与职业素养。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,时间管理|沟通协作与职业素养|能力等级|证据,skill,SKILL-053,1.2.0,derived,true,SRC-ONET|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-054-L1,skill_level,职业伦理与隐私等级1,职业伦理与隐私属于沟通协作与职业素养。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,职业伦理与隐私|沟通协作与职业素养|能力等级|证据,skill,SKILL-054,1.2.0,derived,true,SRC-ONET|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-055-L1,skill_level,自主学习等级1,自主学习属于学习成长与项目实践。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,自主学习|学习成长与项目实践|能力等级|证据,skill,SKILL-055,1.2.0,derived,true,SRC-ONET|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-056-L1,skill_level,知识管理等级1,知识管理属于学习成长与项目实践。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,知识管理|学习成长与项目实践|能力等级|证据,skill,SKILL-056,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-057-L2,skill_level,项目规划等级2,项目规划属于学习成长与项目实践。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,项目规划|学习成长与项目实践|能力等级|证据,skill,SKILL-057,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-058-L1,skill_level,项目交付等级1,项目交付属于学习成长与项目实践。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,项目交付|学习成长与项目实践|能力等级|证据,skill,SKILL-058,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-059-L1,skill_level,复盘与反馈等级1,复盘与反馈属于学习成长与项目实践。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,复盘与反馈|学习成长与项目实践|能力等级|证据,skill,SKILL-059,1.2.0,derived,true,SRC-ONET|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-060-L1,skill_level,职业探索等级1,职业探索属于学习成长与项目实践。等级1要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,职业探索|学习成长与项目实践|能力等级|证据,skill,SKILL-060,1.2.0,derived,true,SRC-ONET|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-001-L3,skill_level,Python编程等级3,Python编程属于编程与计算基础。等级3要求学习者独立完成常见任务、解释方法并处理异常。评估应引用近期课程、项目、测评或工作样例。,Python编程|编程与计算基础|能力等级|证据,skill,SKILL-001,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-002-L3,skill_level,数据结构与算法等级3,数据结构与算法属于编程与计算基础。等级3要求学习者独立完成常见任务、解释方法并处理异常。评估应引用近期课程、项目、测评或工作样例。,数据结构与算法|编程与计算基础|能力等级|证据,skill,SKILL-002,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-003-L2,skill_level,面向对象设计等级2,面向对象设计属于编程与计算基础。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,面向对象设计|编程与计算基础|能力等级|证据,skill,SKILL-003,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-004-L2,skill_level,计算机系统基础等级2,计算机系统基础属于编程与计算基础。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,计算机系统基础|编程与计算基础|能力等级|证据,skill,SKILL-004,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-005-L3,skill_level,计算机网络等级3,计算机网络属于编程与计算基础。等级3要求学习者独立完成常见任务、解释方法并处理异常。评估应引用近期课程、项目、测评或工作样例。,计算机网络|编程与计算基础|能力等级|证据,skill,SKILL-005,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-006-L3,skill_level,Linux使用等级3,Linux使用属于编程与计算基础。等级3要求学习者独立完成常见任务、解释方法并处理异常。评估应引用近期课程、项目、测评或工作样例。,Linux使用|编程与计算基础|能力等级|证据,skill,SKILL-006,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-007-L2,skill_level,软件工程等级2,软件工程属于编程与计算基础。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,软件工程|编程与计算基础|能力等级|证据,skill,SKILL-007,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-008-L2,skill_level,测试与调试等级2,测试与调试属于编程与计算基础。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,测试与调试|编程与计算基础|能力等级|证据,skill,SKILL-008,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-009-L2,skill_level,SQL等级2,SQL属于数据处理与分析。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,SQL|数据处理与分析|能力等级|证据,skill,SKILL-009,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-010-L2,skill_level,数据清洗等级2,数据清洗属于数据处理与分析。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,数据清洗|数据处理与分析|能力等级|证据,skill,SKILL-010,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-011-L2,skill_level,统计学基础等级2,统计学基础属于数据处理与分析。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,统计学基础|数据处理与分析|能力等级|证据,skill,SKILL-011,1.2.0,derived,true,SRC-ONET|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-012-L2,skill_level,探索性数据分析等级2,探索性数据分析属于数据处理与分析。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,探索性数据分析|数据处理与分析|能力等级|证据,skill,SKILL-012,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-013-L2,skill_level,数据可视化等级2,数据可视化属于数据处理与分析。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,数据可视化|数据处理与分析|能力等级|证据,skill,SKILL-013,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-014-L2,skill_level,Excel与BI工具等级2,Excel与BI工具属于数据处理与分析。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,Excel与BI工具|数据处理与分析|能力等级|证据,skill,SKILL-014,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-015-L2,skill_level,数据建模等级2,数据建模属于数据处理与分析。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,数据建模|数据处理与分析|能力等级|证据,skill,SKILL-015,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-SKILL-016-L2,skill_level,实验与A/B测试等级2,实验与A/B测试属于数据处理与分析。等级2要求学习者理解基础概念并在指导下完成任务。评估应引用近期课程、项目、测评或工作样例。,实验与A/B测试|数据处理与分析|能力等级|证据,skill,SKILL-016,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.9,primary_derived,derived,,cc_by_4_0_attribution,false,dev
